order_id,amount,customer_age,quantity,region,membership,channel,category,amount_log,is_premium,amount_class,membership_ord,region_경기,region_대구,region_부산,region_서울,ch_app,ch_web,cat_beauty,cat_electronics,cat_fashion,cat_food,cat_living,customer_age_scaled,amount_scaled,quantity_scaled
1127,249900.0,68.0,1,경기,vip,web,electronics,12.428820118415677,1,high,4,1,0,0,0,0,1,0,1,0,0,0,0.9642857142857143,7.333333333333333,-0.5
1128,49900.0,15.0,1,서울,basic,web,food,10.817796321618971,0,mid,1,0,0,0,1,0,1,0,0,0,1,0,-0.9285714285714286,0.6666666666666666,-0.5
1129,29900.0,48.0,2,경기,silver,app,beauty,10.305647203635566,0,low,2,1,0,0,0,1,0,1,0,0,0,0,0.25,0.0,0.0
1130,49900.0,17.0,2,서울,vip,web,living,10.817796321618971,1,mid,4,0,0,0,1,0,1,0,0,0,0,1,-0.8571428571428571,0.6666666666666666,0.0
1131,29900.0,66.0,1,경기,silver,app,beauty,10.305647203635566,0,low,2,1,0,0,0,1,0,1,0,0,0,0,0.8928571428571429,0.0,-0.5
1132,49900.0,52.0,3,경기,vip,app,electronics,10.817796321618971,1,mid,4,1,0,0,0,1,0,0,1,0,0,0,0.39285714285714285,0.6666666666666666,0.5
1133,49900.0,65.0,3,경기,vip,app,living,10.817796321618971,1,mid,4,1,0,0,0,1,0,0,0,0,0,1,0.8571428571428571,0.6666666666666666,0.5
1134,49900.0,45.0,2,서울,vip,web,fashion,10.817796321618971,1,mid,4,0,0,0,1,0,1,0,0,1,0,0,0.14285714285714285,0.6666666666666666,0.0
1135,49900.0,19.0,3,부산,basic,web,food,10.817796321618971,0,mid,1,0,0,1,0,0,1,0,0,0,1,0,-0.7857142857142857,0.6666666666666666,0.5
1136,9900.0,16.0,3,경기,gold,web,beauty,9.200391041122515,1,low,3,1,0,0,0,0,1,1,0,0,0,0,-0.8928571428571429,-0.6666666666666666,0.5
1137,49900.0,33.0,3,서울,gold,web,beauty,10.817796321618971,1,mid,3,0,0,0,1,0,1,1,0,0,0,0,-0.2857142857142857,0.6666666666666666,0.5
1138,19900.0,55.0,1,경기,vip,web,beauty,9.898525260706313,1,low,4,1,0,0,0,0,1,1,0,0,0,0,0.5,-0.3333333333333333,-0.5
1139,49900.0,23.0,3,서울,silver,web,beauty,10.817796321618971,0,mid,2,0,0,0,1,0,1,1,0,0,0,0,-0.6428571428571429,0.6666666666666666,0.5
1140,29900.0,61.0,2,대구,silver,app,electronics,10.305647203635566,0,low,2,0,1,0,0,1,0,0,1,0,0,0,0.7142857142857143,0.0,0.0
1141,249900.0,28.0,3,부산,basic,app,beauty,12.428820118415677,0,high,1,0,0,1,0,1,0,1,0,0,0,0,-0.4642857142857143,7.333333333333333,0.5
1142,19900.0,42.0,3,서울,vip,web,beauty,9.898525260706313,1,low,4,0,0,0,1,0,1,1,0,0,0,0,0.03571428571428571,-0.3333333333333333,0.5
1143,249900.0,26.0,1,부산,vip,web,electronics,12.428820118415677,1,high,4,0,0,1,0,0,1,0,1,0,0,0,-0.5357142857142857,7.333333333333333,-0.5
1144,249900.0,40.0,2,부산,basic,app,beauty,12.428820118415677,0,high,1,0,0,1,0,1,0,1,0,0,0,0,-0.03571428571428571,7.333333333333333,0.0
1145,19900.0,39.0,1,부산,silver,web,beauty,9.898525260706313,0,low,2,0,0,1,0,0,1,1,0,0,0,0,-0.07142857142857142,-0.3333333333333333,-0.5
1146,29900.0,15.0,1,서울,silver,app,electronics,10.305647203635566,0,low,2,0,0,0,1,1,0,0,1,0,0,0,-0.9285714285714286,0.0,-0.5
1147,29900.0,46.0,2,대구,vip,app,living,10.305647203635566,1,low,4,0,1,0,0,1,0,0,0,0,0,1,0.17857142857142858,0.0,0.0
1149,49900.0,66.0,3,대구,silver,web,electronics,10.817796321618971,0,mid,2,0,1,0,0,0,1,0,1,0,0,0,0.8928571428571429,0.6666666666666666,0.5
1151,19900.0,63.0,1,대구,gold,web,fashion,9.898525260706313,1,low,3,0,1,0,0,0,1,0,0,1,0,0,0.7857142857142857,-0.3333333333333333,-0.5
1152,29900.0,63.0,2,부산,silver,app,beauty,10.305647203635566,0,low,2,0,0,1,0,1,0,1,0,0,0,0,0.7857142857142857,0.0,0.0
1153,29900.0,69.0,3,서울,basic,app,beauty,10.305647203635566,0,low,1,0,0,0,1,1,0,1,0,0,0,0,1.0,0.0,0.5
1154,249900.0,35.0,3,경기,vip,web,electronics,12.428820118415677,1,high,4,1,0,0,0,0,1,0,1,0,0,0,-0.21428571428571427,7.333333333333333,0.5
1155,19900.0,61.0,1,서울,gold,web,electronics,9.898525260706313,1,low,3,0,0,0,1,0,1,0,1,0,0,0,0.7142857142857143,-0.3333333333333333,-0.5
1156,29900.0,46.0,1,서울,silver,app,food,10.305647203635566,0,low,2,0,0,0,1,1,0,0,0,0,1,0,0.17857142857142858,0.0,-0.5
1157,9900.0,18.0,3,대구,vip,app,food,9.200391041122515,1,low,4,0,1,0,0,1,0,0,0,0,1,0,-0.8214285714285714,-0.6666666666666666,0.5
1158,249900.0,29.0,1,대구,vip,web,beauty,12.428820118415677,1,high,4,0,1,0,0,0,1,1,0,0,0,0,-0.42857142857142855,7.333333333333333,-0.5
1159,19900.0,51.0,1,경기,basic,web,living,9.898525260706313,0,low,1,1,0,0,0,0,1,0,0,0,0,1,0.35714285714285715,-0.3333333333333333,-0.5
1160,19900.0,23.0,1,부산,basic,web,fashion,9.898525260706313,0,low,1,0,0,1,0,0,1,0,0,1,0,0,-0.6428571428571429,-0.3333333333333333,-0.5
1161,29900.0,38.0,2,서울,basic,web,living,10.305647203635566,0,low,1,0,0,0,1,0,1,0,0,0,0,1,-0.10714285714285714,0.0,0.0
1162,29900.0,57.0,2,서울,vip,web,food,10.305647203635566,1,low,4,0,0,0,1,0,1,0,0,0,1,0,0.5714285714285714,0.0,0.0
1163,249900.0,23.0,2,대구,vip,app,electronics,12.428820118415677,1,high,4,0,1,0,0,1,0,0,1,0,0,0,-0.6428571428571429,7.333333333333333,0.0
1164,29900.0,42.0,1,경기,vip,web,electronics,10.305647203635566,1,low,4,1,0,0,0,0,1,0,1,0,0,0,0.03571428571428571,0.0,-0.5
1165,29900.0,26.0,3,경기,vip,app,electronics,10.305647203635566,1,low,4,1,0,0,0,1,0,0,1,0,0,0,-0.5357142857142857,0.0,0.5
1166,9900.0,44.0,3,경기,gold,web,electronics,9.200391041122515,1,low,3,1,0,0,0,0,1,0,1,0,0,0,0.10714285714285714,-0.6666666666666666,0.5
1167,9900.0,28.0,2,서울,gold,web,beauty,9.200391041122515,1,low,3,0,0,0,1,0,1,1,0,0,0,0,-0.4642857142857143,-0.6666666666666666,0.0
1168,19900.0,68.0,1,대구,vip,app,food,9.898525260706313,1,low,4,0,1,0,0,1,0,0,0,0,1,0,0.9642857142857143,-0.3333333333333333,-0.5
1169,249900.0,19.0,2,부산,silver,web,living,12.428820118415677,0,high,2,0,0,1,0,0,1,0,0,0,0,1,-0.7857142857142857,7.333333333333333,0.0
1170,249900.0,67.0,3,부산,vip,web,living,12.428820118415677,1,high,4,0,0,1,0,0,1,0,0,0,0,1,0.9285714285714286,7.333333333333333,0.5
1171,49900.0,58.0,2,서울,vip,app,food,10.817796321618971,1,mid,4,0,0,0,1,1,0,0,0,0,1,0,0.6071428571428571,0.6666666666666666,0.0
1172,49900.0,62.0,1,부산,vip,web,electronics,10.817796321618971,1,mid,4,0,0,1,0,0,1,0,1,0,0,0,0.75,0.6666666666666666,-0.5
1173,19900.0,61.0,2,대구,vip,app,electronics,9.898525260706313,1,low,4,0,1,0,0,1,0,0,1,0,0,0,0.7142857142857143,-0.3333333333333333,0.0
1174,9900.0,25.0,2,부산,silver,web,fashion,9.200391041122515,0,low,2,0,0,1,0,0,1,0,0,1,0,0,-0.5714285714285714,-0.6666666666666666,0.0
1175,9900.0,66.0,2,경기,basic,web,living,9.200391041122515,0,low,1,1,0,0,0,0,1,0,0,0,0,1,0.8928571428571429,-0.6666666666666666,0.0
1176,19900.0,47.0,2,서울,gold,web,electronics,9.898525260706313,1,low,3,0,0,0,1,0,1,0,1,0,0,0,0.21428571428571427,-0.3333333333333333,0.0
1178,9900.0,63.0,3,서울,vip,app,living,9.200391041122515,1,low,4,0,0,0,1,1,0,0,0,0,0,1,0.7857142857142857,-0.6666666666666666,0.5
1179,19900.0,46.0,2,부산,silver,app,living,9.898525260706313,0,low,2,0,0,1,0,1,0,0,0,0,0,1,0.17857142857142858,-0.3333333333333333,0.0
1180,9900.0,35.0,2,서울,silver,web,beauty,9.200391041122515,0,low,2,0,0,0,1,0,1,1,0,0,0,0,-0.21428571428571427,-0.6666666666666666,0.0
1181,49900.0,21.0,2,서울,gold,web,living,10.817796321618971,1,mid,3,0,0,0,1,0,1,0,0,0,0,1,-0.7142857142857143,0.6666666666666666,0.0
1182,249900.0,20.0,2,부산,vip,web,electronics,12.428820118415677,1,high,4,0,0,1,0,0,1,0,1,0,0,0,-0.75,7.333333333333333,0.0
1183,49900.0,36.0,1,서울,basic,web,food,10.817796321618971,0,mid,1,0,0,0,1,0,1,0,0,0,1,0,-0.17857142857142858,0.6666666666666666,-0.5
1184,29900.0,59.0,3,경기,silver,web,fashion,10.305647203635566,0,low,2,1,0,0,0,0,1,0,0,1,0,0,0.6428571428571429,0.0,0.5
1185,29900.0,42.0,1,경기,silver,app,living,10.305647203635566,0,low,2,1,0,0,0,1,0,0,0,0,0,1,0.03571428571428571,0.0,-0.5
1186,19900.0,41.0,2,경기,vip,app,beauty,9.898525260706313,1,low,4,1,0,0,0,1,0,1,0,0,0,0,0.0,-0.3333333333333333,0.0
1187,9900.0,28.0,1,부산,gold,web,electronics,9.200391041122515,1,low,3,0,0,1,0,0,1,0,1,0,0,0,-0.4642857142857143,-0.6666666666666666,-0.5
1188,29900.0,46.0,1,서울,basic,web,beauty,10.305647203635566,0,low,1,0,0,0,1,0,1,1,0,0,0,0,0.17857142857142858,0.0,-0.5
1189,29900.0,50.0,1,부산,silver,app,food,10.305647203635566,0,low,2,0,0,1,0,1,0,0,0,0,1,0,0.32142857142857145,0.0,-0.5
1190,9900.0,69.0,3,서울,basic,app,living,9.200391041122515,0,low,1,0,0,0,1,1,0,0,0,0,0,1,1.0,-0.6666666666666666,0.5
1191,29900.0,55.0,2,서울,gold,app,food,10.305647203635566,1,low,3,0,0,0,1,1,0,0,0,0,1,0,0.5,0.0,0.0
1192,19900.0,48.0,2,경기,vip,web,electronics,9.898525260706313,1,low,4,1,0,0,0,0,1,0,1,0,0,0,0.25,-0.3333333333333333,0.0
1193,9900.0,65.0,3,대구,gold,web,food,9.200391041122515,1,low,3,0,1,0,0,0,1,0,0,0,1,0,0.8571428571428571,-0.6666666666666666,0.5
1194,49900.0,38.0,1,서울,vip,web,fashion,10.817796321618971,1,mid,4,0,0,0,1,0,1,0,0,1,0,0,-0.10714285714285714,0.6666666666666666,-0.5
1195,29900.0,66.0,2,경기,vip,app,living,10.305647203635566,1,low,4,1,0,0,0,1,0,0,0,0,0,1,0.8928571428571429,0.0,0.0
1196,49900.0,35.0,2,서울,vip,web,fashion,10.817796321618971,1,mid,4,0,0,0,1,0,1,0,0,1,0,0,-0.21428571428571427,0.6666666666666666,0.0
1197,49900.0,22.0,2,서울,silver,app,fashion,10.817796321618971,0,mid,2,0,0,0,1,1,0,0,0,1,0,0,-0.6785714285714286,0.6666666666666666,0.0
1198,249900.0,37.0,1,부산,vip,app,living,12.428820118415677,1,high,4,0,0,1,0,1,0,0,0,0,0,1,-0.14285714285714285,7.333333333333333,-0.5
1199,249900.0,22.0,3,부산,silver,app,living,12.428820118415677,0,high,2,0,0,1,0,1,0,0,0,0,0,1,-0.6785714285714286,7.333333333333333,0.5
1200,49900.0,21.0,1,서울,gold,web,living,10.817796321618971,1,mid,3,0,0,0,1,0,1,0,0,0,0,1,-0.7142857142857143,0.6666666666666666,-0.5
1201,249900.0,63.0,3,부산,vip,app,beauty,12.428820118415677,1,high,4,0,0,1,0,1,0,1,0,0,0,0,0.7857142857142857,7.333333333333333,0.5
1202,29900.0,58.0,3,서울,silver,web,electronics,10.305647203635566,0,low,2,0,0,0,1,0,1,0,1,0,0,0,0.6071428571428571,0.0,0.5
1203,249900.0,27.0,2,서울,silver,web,living,12.428820118415677,0,high,2,0,0,0,1,0,1,0,0,0,0,1,-0.5,7.333333333333333,0.0
1204,49900.0,61.0,1,경기,basic,web,beauty,10.817796321618971,0,mid,1,1,0,0,0,0,1,1,0,0,0,0,0.7142857142857143,0.6666666666666666,-0.5
1205,49900.0,18.0,1,서울,basic,app,fashion,10.817796321618971,0,mid,1,0,0,0,1,1,0,0,0,1,0,0,-0.8214285714285714,0.6666666666666666,-0.5
1206,249900.0,30.0,3,대구,gold,app,food,12.428820118415677,1,high,3,0,1,0,0,1,0,0,0,0,1,0,-0.39285714285714285,7.333333333333333,0.5
1207,29900.0,53.0,3,경기,vip,app,living,10.305647203635566,1,low,4,1,0,0,0,1,0,0,0,0,0,1,0.42857142857142855,0.0,0.5
1208,49900.0,31.0,3,서울,silver,web,fashion,10.817796321618971,0,mid,2,0,0,0,1,0,1,0,0,1,0,0,-0.35714285714285715,0.6666666666666666,0.5
1209,19900.0,55.0,1,경기,gold,app,fashion,9.898525260706313,1,low,3,1,0,0,0,1,0,0,0,1,0,0,0.5,-0.3333333333333333,-0.5
1210,249900.0,63.0,2,부산,vip,web,living,12.428820118415677,1,high,4,0,0,1,0,0,1,0,0,0,0,1,0.7857142857142857,7.333333333333333,0.0
1211,49900.0,18.0,1,서울,vip,web,beauty,10.817796321618971,1,mid,4,0,0,0,1,0,1,1,0,0,0,0,-0.8214285714285714,0.6666666666666666,-0.5
1212,49900.0,16.0,3,대구,basic,app,electronics,10.817796321618971,0,mid,1,0,1,0,0,1,0,0,1,0,0,0,-0.8928571428571429,0.6666666666666666,0.5
1213,29900.0,66.0,2,경기,gold,web,living,10.305647203635566,1,low,3,1,0,0,0,0,1,0,0,0,0,1,0.8928571428571429,0.0,0.0
1214,249900.0,43.0,3,부산,basic,web,food,12.428820118415677,0,high,1,0,0,1,0,0,1,0,0,0,1,0,0.07142857142857142,7.333333333333333,0.5
1216,9900.0,40.0,3,경기,silver,app,beauty,9.200391041122515,0,low,2,1,0,0,0,1,0,1,0,0,0,0,-0.03571428571428571,-0.6666666666666666,0.5
1217,29900.0,38.0,2,서울,vip,app,electronics,10.305647203635566,1,low,4,0,0,0,1,1,0,0,1,0,0,0,-0.10714285714285714,0.0,0.0
1218,49900.0,52.0,2,부산,basic,app,electronics,10.817796321618971,0,mid,1,0,0,1,0,1,0,0,1,0,0,0,0.39285714285714285,0.6666666666666666,0.0
1219,249900.0,46.0,2,서울,silver,app,fashion,12.428820118415677,0,high,2,0,0,0,1,1,0,0,0,1,0,0,0.17857142857142858,7.333333333333333,0.0
1220,29900.0,23.0,1,경기,silver,app,living,10.305647203635566,0,low,2,1,0,0,0,1,0,0,0,0,0,1,-0.6428571428571429,0.0,-0.5
1221,49900.0,49.0,1,대구,silver,app,beauty,10.817796321618971,0,mid,2,0,1,0,0,1,0,1,0,0,0,0,0.2857142857142857,0.6666666666666666,-0.5
1222,29900.0,51.0,2,경기,vip,web,food,10.305647203635566,1,low,4,1,0,0,0,0,1,0,0,0,1,0,0.35714285714285715,0.0,0.0
1223,249900.0,21.0,3,부산,silver,web,electronics,12.428820118415677,0,high,2,0,0,1,0,0,1,0,1,0,0,0,-0.7142857142857143,7.333333333333333,0.5
1224,49900.0,35.0,2,경기,silver,app,fashion,10.817796321618971,0,mid,2,1,0,0,0,1,0,0,0,1,0,0,-0.21428571428571427,0.6666666666666666,0.0
1225,29900.0,58.0,3,서울,gold,web,fashion,10.305647203635566,1,low,3,0,0,0,1,0,1,0,0,1,0,0,0.6071428571428571,0.0,0.5
1226,249900.0,49.0,1,서울,vip,app,fashion,12.428820118415677,1,high,4,0,0,0,1,1,0,0,0,1,0,0,0.2857142857142857,7.333333333333333,-0.5
1227,9900.0,22.0,2,경기,basic,web,beauty,9.200391041122515,0,low,1,1,0,0,0,0,1,1,0,0,0,0,-0.6785714285714286,-0.6666666666666666,0.0
1228,249900.0,17.0,2,서울,vip,web,living,12.428820118415677,1,high,4,0,0,0,1,0,1,0,0,0,0,1,-0.8571428571428571,7.333333333333333,0.0
1229,9900.0,46.0,2,경기,vip,web,food,9.200391041122515,1,low,4,1,0,0,0,0,1,0,0,0,1,0,0.17857142857142858,-0.6666666666666666,0.0
1230,19900.0,40.0,1,경기,vip,app,food,9.898525260706313,1,low,4,1,0,0,0,1,0,0,0,0,1,0,-0.03571428571428571,-0.3333333333333333,-0.5
1231,249900.0,67.0,1,대구,gold,app,food,12.428820118415677,1,high,3,0,1,0,0,1,0,0,0,0,1,0,0.9285714285714286,7.333333333333333,-0.5
1232,49900.0,43.0,3,서울,vip,web,living,10.817796321618971,1,mid,4,0,0,0,1,0,1,0,0,0,0,1,0.07142857142857142,0.6666666666666666,0.5
1235,49900.0,39.0,1,부산,silver,web,living,10.817796321618971,0,mid,2,0,0,1,0,0,1,0,0,0,0,1,-0.07142857142857142,0.6666666666666666,-0.5
1236,19900.0,22.0,1,경기,basic,app,fashion,9.898525260706313,0,low,1,1,0,0,0,1,0,0,0,1,0,0,-0.6785714285714286,-0.3333333333333333,-0.5
1237,9900.0,46.0,3,서울,vip,app,living,9.200391041122515,1,low,4,0,0,0,1,1,0,0,0,0,0,1,0.17857142857142858,-0.6666666666666666,0.5
1238,9900.0,25.0,1,대구,silver,web,food,9.200391041122515,0,low,2,0,1,0,0,0,1,0,0,0,1,0,-0.5714285714285714,-0.6666666666666666,-0.5
1240,9900.0,33.0,1,서울,vip,app,electronics,9.200391041122515,1,low,4,0,0,0,1,1,0,0,1,0,0,0,-0.2857142857142857,-0.6666666666666666,-0.5
1241,29900.0,25.0,2,부산,gold,web,fashion,10.305647203635566,1,low,3,0,0,1,0,0,1,0,0,1,0,0,-0.5714285714285714,0.0,0.0
1242,49900.0,20.0,1,부산,vip,app,fashion,10.817796321618971,1,mid,4,0,0,1,0,1,0,0,0,1,0,0,-0.75,0.6666666666666666,-0.5
1243,249900.0,43.0,3,대구,silver,web,electronics,12.428820118415677,0,high,2,0,1,0,0,0,1,0,1,0,0,0,0.07142857142857142,7.333333333333333,0.5
1244,29900.0,67.0,1,경기,silver,web,beauty,10.305647203635566,0,low,2,1,0,0,0,0,1,1,0,0,0,0,0.9285714285714286,0.0,-0.5
1245,249900.0,25.0,2,서울,vip,app,food,12.428820118415677,1,high,4,0,0,0,1,1,0,0,0,0,1,0,-0.5714285714285714,7.333333333333333,0.0
1246,249900.0,37.0,1,서울,gold,app,electronics,12.428820118415677,1,high,3,0,0,0,1,1,0,0,1,0,0,0,-0.14285714285714285,7.333333333333333,-0.5
1247,249900.0,27.0,1,경기,basic,web,beauty,12.428820118415677,0,high,1,1,0,0,0,0,1,1,0,0,0,0,-0.5,7.333333333333333,-0.5
1248,29900.0,59.0,1,서울,vip,web,electronics,10.305647203635566,1,low,4,0,0,0,1,0,1,0,1,0,0,0,0.6428571428571429,0.0,-0.5
1249,19900.0,37.0,3,대구,gold,web,fashion,9.898525260706313,1,low,3,0,1,0,0,0,1,0,0,1,0,0,-0.14285714285714285,-0.3333333333333333,0.5
1250,249900.0,68.0,2,서울,vip,app,electronics,12.428820118415677,1,high,4,0,0,0,1,1,0,0,1,0,0,0,0.9642857142857143,7.333333333333333,0.0
1251,19900.0,28.0,2,대구,silver,web,electronics,9.898525260706313,0,low,2,0,1,0,0,0,1,0,1,0,0,0,-0.4642857142857143,-0.3333333333333333,0.0
1252,29900.0,19.0,2,서울,gold,web,food,10.305647203635566,1,low,3,0,0,0,1,0,1,0,0,0,1,0,-0.7857142857142857,0.0,0.0
1253,9900.0,47.0,3,서울,vip,app,fashion,9.200391041122515,1,low,4,0,0,0,1,1,0,0,0,1,0,0,0.21428571428571427,-0.6666666666666666,0.5
1254,49900.0,50.0,2,서울,vip,app,electronics,10.817796321618971,1,mid,4,0,0,0,1,1,0,0,1,0,0,0,0.32142857142857145,0.6666666666666666,0.0
1255,49900.0,69.0,2,서울,silver,app,food,10.817796321618971,0,mid,2,0,0,0,1,1,0,0,0,0,1,0,1.0,0.6666666666666666,0.0
1256,9900.0,62.0,1,경기,vip,web,beauty,9.200391041122515,1,low,4,1,0,0,0,0,1,1,0,0,0,0,0.75,-0.6666666666666666,-0.5
1257,19900.0,63.0,1,서울,vip,app,fashion,9.898525260706313,1,low,4,0,0,0,1,1,0,0,0,1,0,0,0.7857142857142857,-0.3333333333333333,-0.5
1258,29900.0,49.0,1,경기,vip,web,living,10.305647203635566,1,low,4,1,0,0,0,0,1,0,0,0,0,1,0.2857142857142857,0.0,-0.5
1259,29900.0,34.0,2,경기,basic,web,electronics,10.305647203635566,0,low,1,1,0,0,0,0,1,0,1,0,0,0,-0.25,0.0,0.0
1260,249900.0,38.0,1,서울,basic,web,living,12.428820118415677,0,high,1,0,0,0,1,0,1,0,0,0,0,1,-0.10714285714285714,7.333333333333333,-0.5
1261,19900.0,22.0,1,서울,silver,web,food,9.898525260706313,0,low,2,0,0,0,1,0,1,0,0,0,1,0,-0.6785714285714286,-0.3333333333333333,-0.5
1262,249900.0,38.0,1,서울,basic,app,beauty,12.428820118415677,0,high,1,0,0,0,1,1,0,1,0,0,0,0,-0.10714285714285714,7.333333333333333,-0.5
1263,29900.0,35.0,1,서울,vip,web,living,10.305647203635566,1,low,4,0,0,0,1,0,1,0,0,0,0,1,-0.21428571428571427,0.0,-0.5
1264,249900.0,16.0,3,서울,vip,app,food,12.428820118415677,1,high,4,0,0,0,1,1,0,0,0,0,1,0,-0.8928571428571429,7.333333333333333,0.5
1265,19900.0,26.0,2,서울,gold,app,fashion,9.898525260706313,1,low,3,0,0,0,1,1,0,0,0,1,0,0,-0.5357142857142857,-0.3333333333333333,0.0
1266,9900.0,44.0,3,경기,gold,web,beauty,9.200391041122515,1,low,3,1,0,0,0,0,1,1,0,0,0,0,0.10714285714285714,-0.6666666666666666,0.5
1267,9900.0,35.0,2,서울,vip,web,beauty,9.200391041122515,1,low,4,0,0,0,1,0,1,1,0,0,0,0,-0.21428571428571427,-0.6666666666666666,0.0
1268,19900.0,69.0,3,서울,gold,app,electronics,9.898525260706313,1,low,3,0,0,0,1,1,0,0,1,0,0,0,1.0,-0.3333333333333333,0.5
1269,249900.0,41.0,1,경기,gold,web,beauty,12.428820118415677,1,high,3,1,0,0,0,0,1,1,0,0,0,0,0.0,7.333333333333333,-0.5
1270,9900.0,67.0,2,경기,gold,web,living,9.200391041122515,1,low,3,1,0,0,0,0,1,0,0,0,0,1,0.9285714285714286,-0.6666666666666666,0.0
1272,9900.0,17.0,2,서울,basic,web,electronics,9.200391041122515,0,low,1,0,0,0,1,0,1,0,1,0,0,0,-0.8571428571428571,-0.6666666666666666,0.0
1273,249900.0,26.0,3,경기,gold,app,electronics,12.428820118415677,1,high,3,1,0,0,0,1,0,0,1,0,0,0,-0.5357142857142857,7.333333333333333,0.5
1274,49900.0,53.0,1,서울,vip,app,food,10.817796321618971,1,mid,4,0,0,0,1,1,0,0,0,0,1,0,0.42857142857142855,0.6666666666666666,-0.5
1275,49900.0,44.0,1,경기,basic,app,beauty,10.817796321618971,0,mid,1,1,0,0,0,1,0,1,0,0,0,0,0.10714285714285714,0.6666666666666666,-0.5
1276,49900.0,31.0,3,대구,silver,web,food,10.817796321618971,0,mid,2,0,1,0,0,0,1,0,0,0,1,0,-0.35714285714285715,0.6666666666666666,0.5
1277,49900.0,43.0,1,서울,silver,web,living,10.817796321618971,0,mid,2,0,0,0,1,0,1,0,0,0,0,1,0.07142857142857142,0.6666666666666666,-0.5
1278,49900.0,64.0,3,서울,vip,app,beauty,10.817796321618971,1,mid,4,0,0,0,1,1,0,1,0,0,0,0,0.8214285714285714,0.6666666666666666,0.5
1279,9900.0,36.0,3,부산,gold,web,beauty,9.200391041122515,1,low,3,0,0,1,0,0,1,1,0,0,0,0,-0.17857142857142858,-0.6666666666666666,0.5
1280,249900.0,17.0,3,서울,gold,app,living,12.428820118415677,1,high,3,0,0,0,1,1,0,0,0,0,0,1,-0.8571428571428571,7.333333333333333,0.5
1281,49900.0,32.0,2,서울,vip,app,fashion,10.817796321618971,1,mid,4,0,0,0,1,1,0,0,0,1,0,0,-0.32142857142857145,0.6666666666666666,0.0
1282,49900.0,66.0,3,서울,silver,web,fashion,10.817796321618971,0,mid,2,0,0,0,1,0,1,0,0,1,0,0,0.8928571428571429,0.6666666666666666,0.5
1283,19900.0,56.0,1,대구,vip,web,food,9.898525260706313,1,low,4,0,1,0,0,0,1,0,0,0,1,0,0.5357142857142857,-0.3333333333333333,-0.5
1284,249900.0,61.0,2,대구,basic,web,electronics,12.428820118415677,0,high,1,0,1,0,0,0,1,0,1,0,0,0,0.7142857142857143,7.333333333333333,0.0
1286,9900.0,21.0,3,부산,vip,app,beauty,9.200391041122515,1,low,4,0,0,1,0,1,0,1,0,0,0,0,-0.7142857142857143,-0.6666666666666666,0.5
1287,249900.0,30.0,3,부산,vip,web,fashion,12.428820118415677,1,high,4,0,0,1,0,0,1,0,0,1,0,0,-0.39285714285714285,7.333333333333333,0.5
1288,19900.0,18.0,3,부산,basic,app,living,9.898525260706313,0,low,1,0,0,1,0,1,0,0,0,0,0,1,-0.8214285714285714,-0.3333333333333333,0.5
1289,9900.0,15.0,3,경기,gold,web,beauty,9.200391041122515,1,low,3,1,0,0,0,0,1,1,0,0,0,0,-0.9285714285714286,-0.6666666666666666,0.5
1290,49900.0,60.0,1,대구,basic,app,beauty,10.817796321618971,0,mid,1,0,1,0,0,1,0,1,0,0,0,0,0.6785714285714286,0.6666666666666666,-0.5
1291,19900.0,66.0,1,부산,vip,app,beauty,9.898525260706313,1,low,4,0,0,1,0,1,0,1,0,0,0,0,0.8928571428571429,-0.3333333333333333,-0.5
1292,249900.0,23.0,3,서울,vip,app,living,12.428820118415677,1,high,4,0,0,0,1,1,0,0,0,0,0,1,-0.6428571428571429,7.333333333333333,0.5
1293,29900.0,54.0,2,서울,silver,app,food,10.305647203635566,0,low,2,0,0,0,1,1,0,0,0,0,1,0,0.4642857142857143,0.0,0.0
1294,9900.0,44.0,1,대구,silver,web,living,9.200391041122515,0,low,2,0,1,0,0,0,1,0,0,0,0,1,0.10714285714285714,-0.6666666666666666,-0.5
1295,249900.0,18.0,3,경기,silver,app,fashion,12.428820118415677,0,high,2,1,0,0,0,1,0,0,0,1,0,0,-0.8214285714285714,7.333333333333333,0.5
1296,29900.0,65.0,3,서울,silver,web,electronics,10.305647203635566,0,low,2,0,0,0,1,0,1,0,1,0,0,0,0.8571428571428571,0.0,0.5
1299,29900.0,53.0,1,경기,gold,web,fashion,10.305647203635566,1,low,3,1,0,0,0,0,1,0,0,1,0,0,0.42857142857142855,0.0,-0.5
1300,9900.0,36.0,1,경기,vip,web,beauty,9.200391041122515,1,low,4,1,0,0,0,0,1,1,0,0,0,0,-0.17857142857142858,-0.6666666666666666,-0.5
1301,49900.0,58.0,1,서울,vip,app,food,10.817796321618971,1,mid,4,0,0,0,1,1,0,0,0,0,1,0,0.6071428571428571,0.6666666666666666,-0.5
1302,29900.0,39.0,2,서울,silver,web,fashion,10.305647203635566,0,low,2,0,0,0,1,0,1,0,0,1,0,0,-0.07142857142857142,0.0,0.0
1304,249900.0,18.0,1,대구,silver,app,food,12.428820118415677,0,high,2,0,1,0,0,1,0,0,0,0,1,0,-0.8214285714285714,7.333333333333333,-0.5
1305,49900.0,24.0,3,서울,vip,app,living,10.817796321618971,1,mid,4,0,0,0,1,1,0,0,0,0,0,1,-0.6071428571428571,0.6666666666666666,0.5
